PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,target
0.4353224,0.21950638,-0.08866143,1.2102315,-4.971021,-1.1840177,-0.2598772,0.15102747,0.037010632,-0.82586443,-0.25632966,0.005815395,0.2492797,-0.28304225
0.4343971,0.24807811,-0.054496944,1.2087675,-4.979352,-1.1601236,-0.24892464,0.13336633,0.024907652,-0.83085304,-0.26279375,-0.010872047,0.25822276,-0.29232213
0.42569566,0.2319367,-0.040512502,1.2047079,-4.954147,-1.1274714,-0.25837845,0.071998745,0.008889812,-0.7519592,-0.28577414,-0.018729568,0.12612903,-0.29232213
0.42474532,0.20725155,-0.05403608,1.2019083,-4.9373994,-1.1359361,-0.26372004,0.07459527,0.02048679,-0.7285693,-0.2583255,-0.0034862657,0.114139274,-0.26680273
0.4235294,0.1716448,-0.05873716,1.2246754,-4.8988724,-1.136517,-0.2988209,0.048304126,0.034410894,-0.69488394,-0.21272603,0.0429543,0.06695235,-0.25520277
0.42302597,0.17643094,-0.059135556,1.2046157,-4.9040914,-1.1301382,-0.2930122,0.02992995,0.028147757,-0.67959005,-0.22819315,0.031353068,0.07955122,-0.2528828
0.42277658,0.20382631,-0.06319195,1.1873788,-4.9227047,-1.1272942,-0.3015486,-0.0030588359,0.02768835,-0.6978301,-0.28338227,0.0019897248,0.08449261,-0.24592292
0.42258203,0.22261667,-0.040944934,1.2014995,-4.927483,-1.1140522,-0.2924431,-0.0023394004,0.016599199,-0.71764565,-0.2719434,0.0052210772,0.077281624,-0.23664294
0.4206475,0.21533108,-0.06761211,1.1866512,-4.931687,-1.1274832,-0.29375303,0.0020628348,0.031609662,-0.7173023,-0.3017089,-0.006543949,0.058934182,-0.24360284
0.42271268,0.21722686,-0.091169894,1.1769373,-4.941837,-1.1452159,-0.3181831,0.017183855,0.06287817,-0.7282017,-0.34857383,-0.0077493256,0.07743062,-0.27144277
0.42546213,0.24891973,-0.09425467,1.1585354,-4.9789624,-1.1370384,-0.3255212,0.02085954,0.04621523,-0.7327278,-0.43927908,-0.021666592,0.1000651,-0.27376273
0.4263513,0.2541821,-0.10275316,1.1376281,-4.9886646,-1.1356314,-0.3239998,0.007991321,0.043723688,-0.72416395,-0.46556985,-0.033686858,0.11603919,-0.27144277
0.42415833,0.29651296,-0.099455535,1.1426957,-5.0255566,-1.0985361,-0.3471377,-0.0357166,0.004291525,-0.7216661,-0.6192105,-0.040795803,0.006806284,-0.28304225
0.42080128,0.28670692,-0.07621157,1.148476,-5.0069036,-1.0862037,-0.33354944,-0.046144746,-0.015910797,-0.6930345,-0.5633197,-0.039503414,-0.015404671,-0.28536224
0.41882467,0.24253297,-0.09231144,1.1564956,-4.9726553,-1.099483,-0.33763364,-0.034001864,0.004093161,-0.66228104,-0.49208653,-0.0041377903,-0.038068257,-0.26448277
0.42050958,0.25468838,-0.09589076,1.1739087,-4.982467,-1.1027092,-0.33761317,-0.018599018,0.007991553,-0.70469046,-0.49882823,0.010793223,-0.042262476,-0.2528828
0.42095244,0.25747073,-0.08069235,1.154412,-4.9727774,-1.1149647,-0.30137908,-0.017204024,0.022595942,-0.73153603,-0.4041565,-0.012329968,0.06554136,-0.24824288
0.42158616,0.26658022,-0.07726747,1.1463225,-4.9799314,-1.1127969,-0.3052342,-0.017341457,0.019775216,-0.72644204,-0.4175747,-0.026205093,0.07243362,-0.2528828
0.41963065,0.2772144,-0.07356614,1.1807724,-4.983761,-1.0981041,-0.31801862,-0.02891256,-0.0060539115,-0.7444453,-0.44341874,-0.0020599677,-0.016450021,-0.24360284
0.41953456,0.25201774,-0.1045239,1.1721278,-4.9760036,-1.1202253,-0.33142343,-0.01759287,0.0079636825,-0.7301573,-0.44303277,0.0046483497,-0.019440707,-0.25056285
0.42694283,0.2567681,-0.1158545,1.1643912,-4.9873233,-1.1642995,-0.340944,0.046327636,0.04489485,-0.7798092,-0.40746233,-0.008189187,0.12049335,-0.28304225
0.42790186,0.27241778,-0.12153506,1.1627532,-5.0033326,-1.1677266,-0.34291005,0.052067786,0.043384027,-0.80389404,-0.4375538,-0.013776076,0.13030532,-0.2876822
0.42949474,0.31326473,-0.123159766,1.1388003,-5.053952,-1.1506257,-0.30378163,0.07461788,0.012306683,-0.829599,-0.51665974,-0.031893525,0.15377542,-0.28536224
0.42797458,0.3215871,-0.0874607,1.1496613,-5.044261,-1.1339097,-0.29804847,0.068156525,0.002471216,-0.8204224,-0.48377475,-0.04173511,0.1435885,-0.2876822
0.42183483,0.2904817,-0.06489372,1.1551538,-5.005579,-1.1117783,-0.2863604,0.04282187,-0.009222787,-0.75336653,-0.41389668,-0.025639525,0.075970024,-0.29928213
0.42029226,0.26045036,-0.07877892,1.1522874,-4.9846525,-1.1220584,-0.29349822,0.04723358,0.0018430464,-0.72208804,-0.37858418,-0.012739136,0.060511038,-0.27840224
0.420102,0.21998739,-0.07380521,1.1709216,-4.9389215,-1.1270998,-0.32098138,0.033280104,0.022170158,-0.6828736,-0.29314402,0.028709468,0.049997345,-0.25752285
0.4187039,0.22893298,-0.06720877,1.1545669,-4.944995,-1.1144112,-0.30531663,0.010786116,0.0028992724,-0.6717015,-0.29827234,0.017207853,0.05739446,-0.25752285
0.41756344,0.26123786,-0.057868123,1.1408579,-4.9598866,-1.1001142,-0.3148893,-0.03713733,-0.0027868692,-0.6814114,-0.35221118,-0.014361105,0.043733492,-0.2598428
0.41720212,0.26623964,-0.04234332,1.1620581,-4.9559565,-1.0969838,-0.31334305,-0.023430921,-0.009496853,-0.6959395,-0.3239039,-0.0072254185,0.025860421,-0.24360284
0.41445172,0.23938465,-0.06701797,1.1420383,-4.944714,-1.109687,-0.30638832,-0.010267064,0.016360775,-0.66841084,-0.31812423,-0.007933347,0.015341394,-0.25520277
0.41591573,0.23735762,-0.09054768,1.1414686,-4.9502273,-1.1264696,-0.3255775,0.0068721026,0.046320498,-0.68708736,-0.34797925,0.003549154,0.024225391,-0.2807222
0.41898775,0.26622057,-0.097794235,1.1355978,-4.9821763,-1.128201,-0.33500782,0.0113402605,0.031153783,-0.71524644,-0.41553026,-0.009387502,0.043394804,-0.28304225
0.4169016,0.263301,-0.08672136,1.1110696,-4.9756637,-1.1158082,-0.3288501,-0.016127326,0.024189087,-0.6737008,-0.411516,-0.028988656,0.052853636,-0.28304225
0.41508472,0.28338122,-0.0686267,1.1208799,-4.9863553,-1.0832946,-0.35023072,-0.050716374,-0.0056795646,-0.6472911,-0.4881333,-0.028455947,-0.031376403,-0.2807222
0.410787,0.26113498,-0.048148453,1.128758,-4.9566717,-1.070553,-0.3343317,-0.06409201,-0.020562544,-0.6095088,-0.41110754,-0.014361279,-0.061840314,-0.28536224
0.40728533,0.19900751,-0.0656423,1.1310424,-4.9040484,-1.0853833,-0.3534498,-0.070156656,0.011501418,-0.5452556,-0.33064607,0.015603235,-0.10247154,-0.27144277
0.40897238,0.21205473,-0.07228339,1.1285555,-4.9147253,-1.0848947,-0.35914385,-0.0696496,0.031537518,-0.56825286,-0.36152276,0.02601796,-0.088786736,-0.25056285
0.4083134,0.23452175,-0.064198315,1.1072694,-4.9266806,-1.0831597,-0.3387279,-0.08742912,0.031242548,-0.5914513,-0.36326072,-0.010275387,-0.04664522,-0.24128288
0.4088533,0.25267172,-0.055868387,1.0893922,-4.9388814,-1.0693315,-0.33151916,-0.10651254,0.024792083,-0.5856645,-0.38767332,-0.021319695,-0.030246131,-0.24824288
0.404894,0.26893842,-0.06268102,1.1163441,-4.950208,-1.054358,-0.37245187,-0.1432397,-0.0050354768,-0.58662343,-0.48705536,-0.024344819,-0.1696063,-0.23896292
0.4053017,0.24812675,-0.09501892,1.1157818,-4.9457455,-1.0744823,-0.38030168,-0.12933719,0.0075091654,-0.590572,-0.48415804,-0.00551482,-0.1766293,-0.24824288
0.41253948,0.25334978,-0.10771078,1.1152004,-4.961756,-1.1099455,-0.37681428,-0.055248905,0.03553079,-0.6451921,-0.45003146,0.004830685,-0.050160825,-0.27376273
0.41465652,0.27219284,-0.12322068,1.1205919,-4.986096,-1.1217815,-0.37966827,-0.03712993,0.02879198,-0.6918475,-0.4895961,-0.001353475,-0.04168606,-0.2807222
0.4200549,0.31659758,-0.12821078,1.0997438,-5.0349827,-1.1358334,-0.3420284,0.008538194,0.021552747,-0.7694241,-0.51378435,-0.031453505,0.07075113,-0.27376273
0.4196918,0.33353925,-0.101596355,1.1241249,-5.036883,-1.1249092,-0.33273536,0.017116524,0.0043909624,-0.79570055,-0.48855698,-0.030909117,0.055141546,-0.27608225
0.41661656,0.3169719,-0.07577026,1.1245902,-5.0147696,-1.1096176,-0.2888193,0.026137307,-0.008446444,-0.76960546,-0.3911027,-0.013579539,0.063183025,-0.27608225
0.4162681,0.28810513,-0.09529585,1.1180217,-4.997241,-1.1247342,-0.3045043,0.03458433,0.012786078,-0.7398556,-0.37228274,-0.0034487285,0.055255473,-0.26912278
0.4155389,0.26681232,-0.08201212,1.1315567,-4.9633894,-1.122984,-0.32561904,0.01089675,0.025453517,-0.7140221,-0.30699658,0.022827558,0.052801505,-0.24824288
0.4138708,0.26922345,-0.07035893,1.1144581,-4.962041,-1.1088877,-0.31136093,-0.012654014,0.005414581,-0.68628764,-0.29706123,0.009820408,0.055120476,-0.23896292
0.41194904,0.30256963,-0.061571777,1.1062245,-4.982299,-1.0837667,-0.32190895,-0.06275566,-0.016286135,-0.6853591,-0.38001472,-0.015372479,0.0011410788,-0.24592292
0.410707,0.30137455,-0.048689067,1.1329316,-4.9751716,-1.0858331,-0.31971514,-0.04206144,-0.030451406,-0.70045656,-0.33913645,-0.010078793,-0.025289584,-0.24592292
0.4109577,0.26800334,-0.07866871,1.1181438,-4.961411,-1.1157901,-0.31404972,0.0008366406,0.009596838,-0.69125074,-0.29865116,-0.0015953947,0.009756163,-0.25520277
0.41286874,0.28589928,-0.08263749,1.113828,-4.976976,-1.1208985,-0.32945105,0.010819048,0.027098695,-0.7100144,-0.34260717,-0.008038097,0.02731169,-0.27376273
0.41549754,0.31249213,-0.09609944,1.0966698,-5.0136256,-1.1213956,-0.31730297,0.024738327,0.0115454495,-0.7377971,-0.40566355,-0.016880158,0.06096734,-0.28304225
0.41482615,0.31993973,-0.08630836,1.0802567,-5.0171003,-1.1145991,-0.3176638,0.011748813,0.00513207,-0.71891713,-0.41818425,-0.042488582,0.07310675,-0.28536224
0.41069806,0.3281113,-0.056275725,1.0920763,-5.011286,-1.0725747,-0.3291201,-0.03447701,-0.03093056,-0.66874754,-0.45530295,-0.032217592,-0.025187187,-0.28304225
0.40681183,0.30318785,-0.044021428,1.0861602,-4.98286,-1.0598215,-0.31478363,-0.056880064,-0.038645364,-0.6191071,-0.39236832,-0.017801711,-0.045921054,-0.27608225
0.40226638,0.23296225,-0.05348313,1.0997788,-4.9118104,-1.0728073,-0.3667054,-0.090066224,0.0016115885,-0.53478616,-0.31002265,0.01108729,-0.118666366,-0.27144277
0.40259254,0.23839664,-0.05975783,1.0970721,-4.9173574,-1.0743994,-0.3686588,-0.09062757,0.010629729,-0.5480543,-0.32647407,0.015532985,-0.111470684,-0.24824288
0.40223563,0.24824667,-0.061637342,1.0752568,-4.927413,-1.0712407,-0.34260306,-0.09420356,0.012095408,-0.5569056,-0.32702565,-0.001382569,-0.08322699,-0.24360284
0.40304947,0.27064228,-0.051281393,1.0829803,-4.9397297,-1.059391,-0.33418912,-0.09513459,0.008279367,-0.58573,-0.3358559,0.0074230405,-0.08176087,-0.24360284
0.400818,0.28139627,-0.054095447,1.1036338,-4.9412274,-1.0709682,-0.33927616,-0.099963196,0.0013613999,-0.6316956,-0.3310432,-0.009943481,-0.11773011,-0.24128288
0.4013312,0.26836932,-0.08108443,1.0919132,-4.941537,-1.0895568,-0.35572037,-0.0896706,0.019953044,-0.62467444,-0.35105658,-0.008955076,-0.11081247,-0.2528828
0.40734732,0.27033556,-0.081195116,1.0876504,-4.9532685,-1.1059419,-0.36354616,-0.035379052,0.030243326,-0.6290838,-0.34146234,0.0019513157,-0.02797553,-0.26680273
0.4081993,0.29047537,-0.091510355,1.0801673,-4.977109,-1.1053699,-0.35227215,-0.0380515,0.010579689,-0.6580505,-0.37547696,-0.005696897,-0.017034445,-0.27840224
0.41134024,0.33617568,-0.09489399,1.0709263,-5.0249367,-1.1024954,-0.3471234,-0.023817748,-0.010964297,-0.70546323,-0.4651549,-0.035594426,0.0041621476,-0.2807222
0.41024148,0.346936,-0.067910194,1.0849576,-5.02056,-1.0879999,-0.33822128,-0.026301496,-0.021340426,-0.71110517,-0.43771306,-0.03338183,-0.007675037,-0.28536224
0.40591466,0.31899226,-0.056140125,1.0857514,-4.993343,-1.0790759,-0.30365175,-0.014232382,-0.022533841,-0.6763058,-0.35255834,-0.016644793,-0.030983806,-0.27144277
0.40600908,0.30842638,-0.06541687,1.0972186,-4.986486,-1.0877991,-0.30830485,0.00037354976,-0.014922071,-0.6844425,-0.33334175,0.00021179533,-0.0447541,-0.27376273
0.40799797,0.29373634,-0.059714973,1.1038021,-4.965793,-1.1111422,-0.31815684,0.015233584,0.0050060414,-0.69640654,-0.25369513,0.0008057186,0.021751784,-0.25520277
0.4064784,0.2850461,-0.05835122,1.0927541,-4.9581494,-1.1027696,-0.3052234,-0.0022613332,-0.007438056,-0.67282474,-0.2309749,0.0023915418,0.01623825,-0.2528828
0.40746117,0.3085475,-0.050687492,1.1049483,-4.972222,-1.0910809,-0.3102808,-0.012382545,-0.01940731,-0.69924957,-0.26018748,0.007869693,-0.002397664,-0.24824288
0.4067663,0.30100417,-0.052834332,1.1157806,-4.967077,-1.0997696,-0.31371275,0.003087297,-0.025281884,-0.7020729,-0.23946624,0.009188481,-0.017203752,-0.25752285
0.4099605,0.28788996,-0.08421379,1.0905304,-4.9712343,-1.1407807,-0.31186813,0.054876402,0.023698319,-0.7240523,-0.22108224,-0.00047134305,0.08204189,-0.26448277
0.41240084,0.30722487,-0.09250146,1.0762652,-4.9896555,-1.1449363,-0.3282354,0.056710258,0.047877394,-0.73894006,-0.28108636,-0.007481018,0.109954014,-0.2807222
0.41179597,0.34754002,-0.10524076,1.0411899,-5.038749,-1.1174467,-0.31395322,0.028804168,0.01734711,-0.73683643,-0.42077264,-0.025781475,0.08697224,-0.2876822
0.41036808,0.3474599,-0.081935406,1.0282413,-5.028705,-1.1069118,-0.3190216,0.014394604,0.017986208,-0.6982294,-0.4108596,-0.051332597,0.092659235,-0.29696217
0.40347707,0.34946024,-0.0720793,1.0415432,-5.022677,-1.064072,-0.35471293,-0.055615418,-0.017624762,-0.63341403,-0.50606865,-0.04074548,-0.075723335,-0.2946422
0.39991307,0.31581736,-0.06844711,1.0332687,-4.990149,-1.0566858,-0.3453849,-0.075724185,-0.016646825,-0.57784915,-0.4420461,-0.021700293,-0.09668425,-0.27608225
0.39702153,0.25700438,-0.07428026,1.0467098,-4.931876,-1.065428,-0.3915149,-0.10021637,0.011189967,-0.50254875,-0.37261394,0.010463116,-0.15270042,-0.27840224
0.39888656,0.27725065,-0.089761734,1.0504742,-4.9555554,-1.0720506,-0.3901332,-0.08976418,0.009916776,-0.5519993,-0.41323888,0.013462847,-0.14177412,-0.26216277
0.39830852,0.2966739,-0.08587664,1.0273346,-4.968272,-1.0680593,-0.3576803,-0.10043453,0.009100306,-0.5751531,-0.40417436,-0.009346311,-0.09736751,-0.25520277
0.40035772,0.32179606,-0.07697737,1.0469697,-4.985677,-1.0654455,-0.3543408,-0.08310978,-0.0024980232,-0.62099063,-0.41355342,-0.0076926756,-0.101791486,-0.24128288
0.39990175,0.32554507,-0.07778561,1.0654577,-4.9860816,-1.0821248,-0.34196007,-0.055348583,-0.004008686,-0.6682344,-0.3702016,-0.011809246,-0.094278745,-0.25520277
0.40067017,0.30782318,-0.109066665,1.0591991,-4.984473,-1.1076676,-0.36382455,-0.035106912,0.017172135,-0.6647866,-0.3864755,-0.010465067,-0.09167811,-0.26680273
0.40901935,0.3225981,-0.112390995,1.0380248,-5.00892,-1.1238958,-0.35759583,0.01703778,0.03636378,-0.6882902,-0.38439915,0.003670318,0.051008224,-0.27376273
0.40914083,0.33842885,-0.115288734,1.0142598,-5.0258145,-1.1188189,-0.35225126,-0.00024935603,0.025893943,-0.68590003,-0.4239599,-0.018492933,0.07330266,-0.27840224
0.40568757,0.37392914,-0.11282122,1.0038621,-5.0517077,-1.0875081,-0.38121262,-0.06480029,0.00060347095,-0.6679842,-0.5673272,-0.05003384,-0.025742535,-0.29232213
0.40354955,0.37482107,-0.085514426,1.0163387,-5.038976,-1.0757729,-0.37549016,-0.06710267,-0.008499904,-0.6581022,-0.5276237,-0.051342353,-0.041655187,-0.29000217
0.39737177,0.31681168,-0.09875387,1.0153528,-4.9965105,-1.0658423,-0.364615,-0.07280686,-0.0017989986,-0.576913,-0.4718728,-0.010392003,-0.1310026,-0.26912278
0.3981539,0.3102981,-0.11312282,1.0259511,-4.993119,-1.0728837,-0.3695207,-0.060960706,0.017784514,-0.5967645,-0.46545413,0.017509008,-0.13848901,-0.26912278
0.40068185,0.30546868,-0.11740363,1.0352415,-4.978558,-1.1039294,-0.3760518,-0.05418964,0.04627262,-0.6485174,-0.39013657,0.014053667,-0.065150104,-0.25752285
0.3999443,0.31578362,-0.11201531,1.0200173,-4.987071,-1.0940751,-0.36441493,-0.070067756,0.026269931,-0.63858443,-0.39853117,-0.0013568796,-0.058122057,-0.24824288
0.40070653,0.35187697,-0.095404685,1.0385689,-5.007844,-1.0798936,-0.3648734,-0.08149865,-0.001049785,-0.6801602,-0.42765543,-0.0047446885,-0.08015435,-0.23664294
0.39923656,0.33696568,-0.100465655,1.048464,-4.997485,-1.0893942,-0.3665801,-0.06758333,-0.0076036695,-0.67492104,-0.3962452,0.0010635995,-0.09961547,-0.25752285
0.40367258,0.32195234,-0.1133225,1.0393695,-4.994025,-1.1313637,-0.36286077,0.003995709,0.033586815,-0.6996045,-0.33223677,-0.007112258,0.011065774,-0.27144277
0.40513325,0.33879757,-0.12051332,1.0249238,-5.0096455,-1.131648,-0.3721228,0.0010136217,0.05123135,-0.70963866,-0.3803715,-0.008182844,0.03353577,-0.27840224
0.4076649,0.37681293,-0.13605821,1.0026894,-5.0625362,-1.1215497,-0.35375494,0.0129208565,0.016504206,-0.73433715,-0.4869596,-0.026868511,0.04088199,-0.27376273
0.40645158,0.39491332,-0.105225384,0.9952806,-5.0644603,-1.0998105,-0.34339672,-0.007856764,0.0025546495,-0.7213935,-0.48360586,-0.046533544,0.047442682,-0.29000217
0.39992237,0.39714503,-0.07962215,1.0095141,-5.0531907,-1.0663263,-0.3500866,-0.04530426,-0.028795578,-0.67597294,-0.5047569,-0.049380578,-0.068109214,-0.28536224
0.3976761,0.36525047,-0.08704615,1.016455,-5.026828,-1.0656562,-0.33782473,-0.049474757,-0.031927712,-0.6508465,-0.43733618,-0.014109238,-0.09914093,-0.26448277
0.39645898,0.31824887,-0.07367253,1.0361748,-4.9686007,-1.0773691,-0.35921034,-0.059603024,-0.0050588585,-0.6130559,-0.30476147,0.018412087,-0.089404866,-0.26216277
0.3970182,0.3225304,-0.07977092,1.0324208,-4.9753714,-1.0816858,-0.36149073,-0.05708644,-0.005740965,-0.6219544,-0.3192517,0.011791165,-0.083789244,-0.25520277
0.39646184,0.3458811,-0.066408336,1.0125935,-4.98448,-1.0769706,-0.3397563,-0.07670156,-0.0074712355,-0.6426085,-0.30547017,-0.019694965,-0.036809508,-0.24360284
0.39594913,0.3613994,-0.038306653,1.0238386,-4.984501,-1.0609506,-0.3307104,-0.07944354,-0.021349333,-0.6477948,-0.28472334,-0.021629456,-0.045873497,-0.23432298
0.39204347,0.34768856,-0.054845512,1.0252278,-4.9804363,-1.0571537,-0.32533655,-0.08006553,-0.02425602,-0.6326701,-0.3007762,-0.009332551,-0.11155634,-0.24824288
0.39384913,0.33135033,-0.083842576,1.0146981,-4.978303,-1.0864441,-0.36243638,-0.056392483,0.015152652,-0.6232776,-0.334551,-0.018522289,-0.0978154,-0.27144277
0.3969103,0.34553182,-0.08333534,0.9861325,-4.998727,-1.0785818,-0.3672713,-0.047118008,0.02212135,-0.5991995,-0.38818735,-0.013785209,-0.04247554,-0.27608225
0.39676905,0.34509528,-0.09649348,0.9636007,-5.0058703,-1.0796762,-0.3634404,-0.06095988,0.016027607,-0.58662575,-0.40932006,-0.024905046,-0.029372085,-0.26912278
0.39415312,0.3824749,-0.094331324,0.97083825,-5.034832,-1.0435594,-0.40514892,-0.12701699,-0.023799218,-0.57385796,-0.5715858,-0.04035797,-0.15977491,-0.28536224
0.39054173,0.37138772,-0.06377667,0.97608876,-5.0103645,-1.0291393,-0.39784837,-0.13964793,-0.032317955,-0.5374458,-0.5147048,-0.04228551,-0.17864111,-0.28304225
0.38550967,0.3064494,-0.08127427,0.9774648,-4.9595375,-1.0339705,-0.38850918,-0.13186142,-0.0023337882,-0.47361726,-0.42401156,0.0023228093,-0.2322385,-0.26216277
0.3866043,0.30637765,-0.08370274,0.9873499,-4.958283,-1.039235,-0.39688158,-0.11954888,0.011134198,-0.48927212,-0.42227942,0.009961047,-0.23542589,-0.25056285
0.3871435,0.29685426,-0.08885759,0.9738481,-4.9443703,-1.0573779,-0.38699776,-0.12357849,0.03963607,-0.5080937,-0.36217323,0.005583375,-0.16274486,-0.25056285
0.3872965,0.3068601,-0.086555004,0.9585719,-4.9528832,-1.0521348,-0.38653952,-0.13260248,0.034521226,-0.4989366,-0.38118678,-0.010212462,-0.15095481,-0.24360284
0.38695145,0.3420254,-0.088121116,0.9869989,-4.9790773,-1.034884,-0.40269533,-0.1590083,0.000594629,-0.54397124,-0.46256873,-0.0010278145,-0.23688269,-0.2320029
0.3855071,0.3250116,-0.10185242,0.9854821,-4.9711337,-1.0482674,-0.40841445,-0.1493426,-0.00037169456,-0.531082,-0.448277,3.2739714e-05,-0.24676523,-0.24360284
0.39270067,0.32462966,-0.12574136,0.9864528,-4.9823284,-1.0957731,-0.41474536,-0.07759673,0.03961509,-0.5947801,-0.41075343,0.0065537966,-0.12511754,-0.26912278
0.3941605,0.34962642,-0.13274646,0.9844603,-5.0063004,-1.1000911,-0.42021745,-0.06847766,0.04265034,-0.631001,-0.46038508,-0.00026373862,-0.10814557,-0.26912278
0.39868188,0.39875388,-0.1390742,0.9565783,-5.0649333,-1.0986947,-0.36785984,-0.034803465,0.012769307,-0.69585216,-0.5124083,-0.029566182,-0.026544318,-0.26912278
0.39801013,0.4160595,-0.1072368,0.9720292,-5.064194,-1.0824112,-0.36106005,-0.035023764,0.001956677,-0.70664734,-0.49119034,-0.03534332,-0.03532605,-0.28304225
0.3938445,0.41231465,-0.08046162,0.9879423,-5.049548,-1.0671782,-0.3425851,-0.033282913,-0.018057168,-0.69186187,-0.44341698,-0.037988227,-0.084059335,-0.28536224
0.39190197,0.3867544,-0.09297496,0.98814344,-5.0330963,-1.0730909,-0.33645645,-0.032277785,-0.02555954,-0.6695746,-0.40066764,-0.02118252,-0.1055035,-0.26216277
0.3945918,0.35089624,-0.07949424,1.0064186,-4.9892263,-1.0866727,-0.35467166,-0.023326717,-0.0002781488,-0.6492138,-0.27480236,0.023439225,-0.04813341,-0.2528828
0.39523375,0.36567736,-0.087218225,0.99835145,-5.0073013,-1.0872928,-0.34664372,-0.027128667,-0.016026095,-0.6697832,-0.3031949,0.012432391,-0.03739304,-0.2528828
0.39492822,0.3920542,-0.081546545,0.9753433,-5.0226493,-1.0843917,-0.3385286,-0.050441727,-0.016572308,-0.6861679,-0.3256396,-0.026193634,-0.0063892975,-0.24592292
0.39517188,0.41212833,-0.06095177,0.9869782,-5.028462,-1.0718812,-0.33435342,-0.048622772,-0.01956733,-0.7052758,-0.32281753,-0.022568265,-0.009181317,-0.23896292
0.39103305,0.40404546,-0.07819611,0.9699133,-5.026479,-1.0730708,-0.33503115,-0.06312457,-0.00945054,-0.68430275,-0.35654426,-0.036927022,-0.05409878,-0.24360284
